,Route,Latitude,Longitude,SampleDateUTC,Year,taxon_group,taxon_per_m3
1835,ANHO,-60.1,89.61,2007-11-25T07:53:00Z,2007,Foraminifera,666.7
1836,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Centric diatom,3333.3
1837,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Pennate diatom,10000.0
1838,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Pennate diatom,3333.3
1839,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Pennate diatom,6666.7
1840,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Pennate diatom,6666.7
1841,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Centric diatom,3333.3
1842,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Centric diatom,10000.0
1843,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Foraminifera,666.7
1844,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Pennate diatom,6666.7
1845,ANHO,-63.27,139.89,2008-01-21T09:46:00Z,2008,Centric diatom,6666.7
1846,ANHO,-63.19,139.93,2008-01-21T10:18:00Z,2008,Centric diatom,13333.3
1847,ANHO,-63.19,139.93,2008-01-21T10:18:00Z,2008,Centric diatom,3333.3
1848,ANHO,-63.19,139.93,2008-01-21T10:18:00Z,2008,Centric diatom,3333.3
1849,ANHO,-63.19,139.93,2008-01-21T10:18:00Z,2008,Pennate diatom,13333.3
1850,ANHO,-63.19,139.93,2008-01-21T10:18:00Z,2008,Pennate diatom,6666.7
1851,ANHO,-63.19,139.93,2008-01-21T10:18:00Z,2008,Centric diatom,20000.0
1852,ANHO,-63.19,139.93,2008-01-21T10:18:00Z,2008,Foraminifera,666.7
1853,ANHO,-63.11,139.98,2008-01-21T10:51:00Z,2008,Pennate diatom,13333.3
1854,ANHO,-63.11,139.98,2008-01-21T10:51:00Z,2008,Centric diatom,13333.3
1855,ANHO,-63.11,139.98,2008-01-21T10:51:00Z,2008,Pennate diatom,3333.3
1856,ANHO,-63.11,139.98,2008-01-21T10:51:00Z,2008,Foraminifera,666.7
1857,ANHO,-63.11,139.98,2008-01-21T10:51:00Z,2008,Pennate diatom,10000.0
1858,ANHO,-63.11,139.98,2008-01-21T10:51:00Z,2008,Pennate diatom,30000.0
1859,ANHO,-63.11,139.98,2008-01-21T10:51:00Z,2008,Centric diatom,3333.3
1860,ANHO,-63.11,139.98,2008-01-21T10:51:00Z,2008,Centric diatom,3333.3
1861,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Pennate diatom,6666.7
1862,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Silicoflagellate,3333.3
1863,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Pennate diatom,33333.3
1864,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Pennate diatom,20000.0
1865,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Pennate diatom,20000.0
1866,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Centric diatom,3333.3
1867,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Foraminifera,666.7
1868,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Pennate diatom,6666.7
1869,ANHO,-63.03,140.03,2008-01-21T11:23:00Z,2008,Centric diatom,6666.7
1870,ANHO,-62.95,140.07,2008-01-21T11:54:00Z,2008,Centric diatom,3333.3
1871,ANHO,-62.95,140.07,2008-01-21T11:54:00Z,2008,Centric diatom,3333.3
1872,ANHO,-62.95,140.07,2008-01-21T11:54:00Z,2008,Centric diatom,6666.7
1873,ANHO,-62.95,140.07,2008-01-21T11:54:00Z,2008,Pennate diatom,6666.7
1874,ANHO,-62.95,140.07,2008-01-21T11:54:00Z,2008,Pennate diatom,3333.3
1875,ANHO,-62.95,140.07,2008-01-21T11:54:00Z,2008,Pennate diatom,13333.3
1876,ANHO,-62.95,140.07,2008-01-21T11:54:00Z,2008,Foraminifera,666.7
1877,ANHO,-62.95,140.07,2008-01-21T11:54:00Z,2008,Pennate diatom,13333.3
1878,ANHO,-62.87,140.12,2008-01-21T12:28:00Z,2008,Pennate diatom,20000.0
1879,ANHO,-62.87,140.12,2008-01-21T12:28:00Z,2008,Centric diatom,6666.7
1880,ANHO,-62.87,140.12,2008-01-21T12:28:00Z,2008,Centric diatom,6666.7
1881,ANHO,-62.87,140.12,2008-01-21T12:28:00Z,2008,Centric diatom,10000.0
1882,ANHO,-62.87,140.12,2008-01-21T12:28:00Z,2008,Foraminifera,666.7
1883,ANHO,-62.87,140.12,2008-01-21T12:28:00Z,2008,Pennate diatom,10000.0
1884,ANHO,-62.87,140.12,2008-01-21T12:28:00Z,2008,Pennate diatom,6666.7
1885,ANHO,-62.87,140.12,2008-01-21T12:28:00Z,2008,Pennate diatom,10000.0
1886,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Centric diatom,3333.3
1887,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Centric diatom,3333.3
1888,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Pennate diatom,6666.7
1889,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Pennate diatom,10000.0
1890,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Pennate diatom,6666.7
1891,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Foraminifera,666.7
1892,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Centric diatom,6666.7
1893,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Pennate diatom,33333.3
1894,ANHO,-62.78,140.16,2008-01-21T13:01:00Z,2008,Pennate diatom,30000.0
1895,ANHO,-62.7,140.21,2008-01-21T13:32:00Z,2008,Pennate diatom,6666.7
1896,ANHO,-62.7,140.21,2008-01-21T13:32:00Z,2008,Pennate diatom,13333.3
1897,ANHO,-62.7,140.21,2008-01-21T13:32:00Z,2008,Centric diatom,20000.0
1898,ANHO,-62.7,140.21,2008-01-21T13:32:00Z,2008,Pennate diatom,13333.3
1899,ANHO,-62.7,140.21,2008-01-21T13:32:00Z,2008,Pennate diatom,13333.3
1900,ANHO,-62.7,140.21,2008-01-21T13:32:00Z,2008,Foraminifera,666.7
1901,ANHO,-62.7,140.21,2008-01-21T13:32:00Z,2008,Centric diatom,6666.7
1902,ANHO,-62.62,140.25,2008-01-21T14:04:00Z,2008,Centric diatom,10000.0
1903,ANHO,-62.62,140.25,2008-01-21T14:04:00Z,2008,Centric diatom,13333.3
1904,ANHO,-62.62,140.25,2008-01-21T14:04:00Z,2008,Foraminifera,666.7
1905,ANHO,-62.62,140.25,2008-01-21T14:04:00Z,2008,Pennate diatom,3333.3
1906,ANHO,-62.62,140.25,2008-01-21T14:04:00Z,2008,Pennate diatom,10000.0
1907,ANHO,-62.62,140.25,2008-01-21T14:04:00Z,2008,Pennate diatom,10000.0
1908,ANHO,-62.62,140.25,2008-01-21T14:04:00Z,2008,Pennate diatom,6666.7
1909,ANHO,-62.54,140.28,2008-01-21T14:38:00Z,2008,Pennate diatom,13333.3
1910,ANHO,-62.54,140.28,2008-01-21T14:38:00Z,2008,Pennate diatom,6666.7
1911,ANHO,-62.54,140.28,2008-01-21T14:38:00Z,2008,Foraminifera,666.7
1912,ANHO,-62.54,140.28,2008-01-21T14:38:00Z,2008,Pennate diatom,3333.3
1913,ANHO,-62.54,140.28,2008-01-21T14:38:00Z,2008,Centric diatom,6666.7
1914,ANHO,-62.54,140.28,2008-01-21T14:38:00Z,2008,Centric diatom,6666.7
1915,ANHO,-62.54,140.28,2008-01-21T14:38:00Z,2008,Centric diatom,6666.7
1916,ANHO,-62.54,140.28,2008-01-21T14:38:00Z,2008,Ciliate,3333.3
1917,ANHO,-62.46,140.32,2008-01-21T15:07:00Z,2008,Pennate diatom,10000.0
1918,ANHO,-62.46,140.32,2008-01-21T15:07:00Z,2008,Pennate diatom,23333.3
1919,ANHO,-62.46,140.32,2008-01-21T15:07:00Z,2008,Centric diatom,6666.7
1920,ANHO,-62.46,140.32,2008-01-21T15:07:00Z,2008,Pennate diatom,20000.0
1921,ANHO,-62.46,140.32,2008-01-21T15:07:00Z,2008,Centric diatom,3333.3
1922,ANHO,-62.46,140.32,2008-01-21T15:07:00Z,2008,Centric diatom,10000.0
1923,ANHO,-62.38,140.35,2008-01-21T15:32:00Z,2008,Pennate diatom,6666.7
1924,ANHO,-62.38,140.35,2008-01-21T15:32:00Z,2008,Pennate diatom,10000.0
1925,ANHO,-62.38,140.35,2008-01-21T15:32:00Z,2008,Centric diatom,3333.3
1926,ANHO,-62.38,140.35,2008-01-21T15:32:00Z,2008,Pennate diatom,10000.0
1927,ANHO,-62.38,140.35,2008-01-21T15:32:00Z,2008,Centric diatom,3333.3
1928,ANHO,-62.38,140.35,2008-01-21T15:32:00Z,2008,Pennate diatom,13333.3
1929,ANHO,-62.38,140.35,2008-01-21T15:32:00Z,2008,Centric diatom,3333.3
1930,ANHO,-62.38,140.35,2008-01-21T15:32:00Z,2008,Centric diatom,3333.3
1931,ANHO,-62.3,140.38,2008-01-21T15:56:00Z,2008,Centric diatom,3333.3
1932,ANHO,-62.3,140.38,2008-01-21T15:56:00Z,2008,Pennate diatom,10000.0
1933,ANHO,-62.3,140.38,2008-01-21T15:56:00Z,2008,Pennate diatom,6666.7
1934,ANHO,-62.3,140.38,2008-01-21T15:56:00Z,2008,Centric diatom,3333.3
1935,ANHO,-62.3,140.38,2008-01-21T15:56:00Z,2008,Pennate diatom,3333.3
1936,ANHO,-62.3,140.38,2008-01-21T15:56:00Z,2008,Centric diatom,3333.3
1937,ANHO,-62.3,140.38,2008-01-21T15:56:00Z,2008,Dinoflagellate,3333.3
1938,ANHO,-62.3,140.38,2008-01-21T15:56:00Z,2008,Centric diatom,3333.3
1939,ANHO,-62.21,140.42,2008-01-21T16:21:00Z,2008,Pennate diatom,3333.3
1940,ANHO,-62.21,140.42,2008-01-21T16:21:00Z,2008,Pennate diatom,10000.0
1941,ANHO,-62.21,140.42,2008-01-21T16:21:00Z,2008,Centric diatom,10000.0
1942,ANHO,-62.21,140.42,2008-01-21T16:21:00Z,2008,Pennate diatom,3333.3
1943,ANHO,-62.21,140.42,2008-01-21T16:21:00Z,2008,Pennate diatom,10000.0
1944,ANHO,-62.13,140.45,2008-01-21T16:47:00Z,2008,Centric diatom,10000.0
1945,ANHO,-62.13,140.45,2008-01-21T16:47:00Z,2008,Foraminifera,666.7
1946,ANHO,-62.13,140.45,2008-01-21T16:47:00Z,2008,Pennate diatom,3333.3
1947,ANHO,-62.13,140.45,2008-01-21T16:47:00Z,2008,Pennate diatom,23333.3
1948,ANHO,-62.13,140.45,2008-01-21T16:47:00Z,2008,Pennate diatom,10000.0
1949,ANHO,-62.13,140.45,2008-01-21T16:47:00Z,2008,Centric diatom,3333.3
1950,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Pennate diatom,13333.3
1951,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Pennate diatom,3333.3
1952,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Dinoflagellate,3333.3
1953,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Centric diatom,6666.7
1954,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Centric diatom,6666.7
1955,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Pennate diatom,23333.3
1956,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Silicoflagellate,3333.3
1957,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Centric diatom,6666.7
1958,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Centric diatom,3333.3
1959,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Pennate diatom,30000.0
1960,ANHO,-62.05,140.47,2008-01-21T17:12:00Z,2008,Foraminifera,666.7
1961,ANHO,-61.97,140.5,2008-01-21T17:38:00Z,2008,Pennate diatom,10000.0
1962,ANHO,-61.97,140.5,2008-01-21T17:38:00Z,2008,Centric diatom,20000.0
1963,ANHO,-61.97,140.5,2008-01-21T17:38:00Z,2008,Centric diatom,3333.3
1964,ANHO,-61.97,140.5,2008-01-21T17:38:00Z,2008,Pennate diatom,6666.7
1965,ANHO,-61.97,140.5,2008-01-21T17:38:00Z,2008,Centric diatom,6666.7
1966,ANHO,-61.97,140.5,2008-01-21T17:38:00Z,2008,Centric diatom,3333.3
1967,ANHO,-61.97,140.5,2008-01-21T17:38:00Z,2008,Pennate diatom,40000.0
1968,ANHO,-61.88,140.54,2008-01-21T18:03:00Z,2008,Centric diatom,3333.3
1969,ANHO,-61.88,140.54,2008-01-21T18:03:00Z,2008,Pennate diatom,6666.7
1970,ANHO,-61.88,140.54,2008-01-21T18:03:00Z,2008,Pennate diatom,3333.3
1971,ANHO,-61.88,140.54,2008-01-21T18:03:00Z,2008,Pennate diatom,13333.3
1972,ANHO,-61.88,140.54,2008-01-21T18:03:00Z,2008,Pennate diatom,30000.0
1973,ANHO,-61.88,140.54,2008-01-21T18:03:00Z,2008,Pennate diatom,10000.0
1974,ANHO,-61.88,140.54,2008-01-21T18:03:00Z,2008,Centric diatom,3333.3
1975,ANHO,-61.8,140.54,2008-01-21T18:28:00Z,2008,Pennate diatom,23333.3
1976,ANHO,-61.8,140.54,2008-01-21T18:28:00Z,2008,Centric diatom,3333.3
1977,ANHO,-61.8,140.54,2008-01-21T18:28:00Z,2008,Centric diatom,6666.7
1978,ANHO,-61.8,140.54,2008-01-21T18:28:00Z,2008,Pennate diatom,3333.3
1979,ANHO,-61.8,140.54,2008-01-21T18:28:00Z,2008,Silicoflagellate,3333.3
1980,ANHO,-61.8,140.54,2008-01-21T18:28:00Z,2008,Centric diatom,20000.0
1981,ANHO,-61.8,140.54,2008-01-21T18:28:00Z,2008,Pennate diatom,10000.0
1982,ANHO,-61.8,140.54,2008-01-21T18:28:00Z,2008,Pennate diatom,23333.3
1983,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Centric diatom,3333.3
1984,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Pennate diatom,3333.3
1985,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Centric diatom,3333.3
1986,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Centric diatom,3333.3
1987,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Centric diatom,40000.0
1988,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Pennate diatom,13333.3
1989,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Pennate diatom,13333.3
1990,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Silicoflagellate,3333.3
1991,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Pennate diatom,6666.7
1992,ANHO,-61.72,140.55,2008-01-21T18:52:00Z,2008,Pennate diatom,46666.7
1993,ANHO,-61.64,140.56,2008-01-21T19:16:00Z,2008,Pennate diatom,6666.7
1994,ANHO,-61.64,140.56,2008-01-21T19:16:00Z,2008,Pennate diatom,13333.3
1995,ANHO,-61.64,140.56,2008-01-21T19:16:00Z,2008,Pennate diatom,20000.0
1996,ANHO,-61.64,140.56,2008-01-21T19:16:00Z,2008,Centric diatom,6666.7
1997,ANHO,-61.64,140.56,2008-01-21T19:16:00Z,2008,Pennate diatom,13333.3
1998,ANHO,-61.64,140.56,2008-01-21T19:16:00Z,2008,Centric diatom,13333.3
1999,ANHO,-61.64,140.56,2008-01-21T19:16:00Z,2008,Centric diatom,6666.7
2000,ANHO,-61.55,140.57,2008-01-21T19:40:00Z,2008,Pennate diatom,13333.3
2001,ANHO,-61.55,140.57,2008-01-21T19:40:00Z,2008,Pennate diatom,3333.3
2002,ANHO,-61.55,140.57,2008-01-21T19:40:00Z,2008,Pennate diatom,46666.7
2003,ANHO,-61.55,140.57,2008-01-21T19:40:00Z,2008,Centric diatom,6666.7
2004,ANHO,-61.55,140.57,2008-01-21T19:40:00Z,2008,Centric diatom,3333.3
2005,ANHO,-61.55,140.57,2008-01-21T19:40:00Z,2008,Pennate diatom,6666.7
2006,ANHO,-61.55,140.57,2008-01-21T19:40:00Z,2008,Centric diatom,20000.0
2007,ANHO,-61.47,140.6,2008-01-21T20:03:00Z,2008,Pennate diatom,3333.3
2008,ANHO,-61.47,140.6,2008-01-21T20:03:00Z,2008,Pennate diatom,20000.0
2009,ANHO,-61.47,140.6,2008-01-21T20:03:00Z,2008,Pennate diatom,10000.0
2010,ANHO,-61.47,140.6,2008-01-21T20:03:00Z,2008,Pennate diatom,6666.7
2011,ANHO,-61.47,140.6,2008-01-21T20:03:00Z,2008,Centric diatom,13333.3
2012,ANHO,-61.47,140.6,2008-01-21T20:03:00Z,2008,Centric diatom,13333.3
2013,ANHO,-61.39,140.63,2008-01-21T20:26:00Z,2008,Pennate diatom,3333.3
2014,ANHO,-61.39,140.63,2008-01-21T20:26:00Z,2008,Centric diatom,10000.0
2015,ANHO,-61.39,140.63,2008-01-21T20:26:00Z,2008,Pennate diatom,10000.0
2016,ANHO,-61.39,140.63,2008-01-21T20:26:00Z,2008,Pennate diatom,10000.0
2017,ANHO,-61.39,140.63,2008-01-21T20:26:00Z,2008,Centric diatom,10000.0
2018,ANHO,-61.39,140.63,2008-01-21T20:26:00Z,2008,Pennate diatom,3333.3
2019,ANHO,-61.39,140.63,2008-01-21T20:26:00Z,2008,Centric diatom,3333.3
2020,ANHO,-61.31,140.67,2008-01-21T20:49:00Z,2008,Pennate diatom,6666.7
2021,ANHO,-61.31,140.67,2008-01-21T20:49:00Z,2008,Pennate diatom,46666.7
2022,ANHO,-61.31,140.67,2008-01-21T20:49:00Z,2008,Pennate diatom,3333.3
2023,ANHO,-61.31,140.67,2008-01-21T20:49:00Z,2008,Centric diatom,3333.3
2024,ANHO,-61.31,140.67,2008-01-21T20:49:00Z,2008,Centric diatom,10000.0
2025,ANHO,-61.31,140.67,2008-01-21T20:49:00Z,2008,Centric diatom,3333.3
2026,ANHO,-61.31,140.67,2008-01-21T20:49:00Z,2008,Pennate diatom,20000.0
2027,ANHO,-61.23,140.71,2008-01-21T21:12:00Z,2008,Pennate diatom,10000.0
2028,ANHO,-61.23,140.71,2008-01-21T21:12:00Z,2008,Centric diatom,23333.3
2029,ANHO,-61.23,140.71,2008-01-21T21:12:00Z,2008,Pennate diatom,30000.0
2030,ANHO,-61.23,140.71,2008-01-21T21:12:00Z,2008,Centric diatom,3333.3
2031,ANHO,-61.23,140.71,2008-01-21T21:12:00Z,2008,Pennate diatom,6666.7
2032,ANHO,-61.23,140.71,2008-01-21T21:12:00Z,2008,Pennate diatom,30000.0
2033,ANHO,-61.23,140.71,2008-01-21T21:12:00Z,2008,Dinoflagellate,3333.3
2034,ANHO,-61.23,140.71,2008-01-21T21:12:00Z,2008,Centric diatom,3333.3
2035,ANHO,-61.15,140.75,2008-01-21T21:34:00Z,2008,Pennate diatom,6666.7
2036,ANHO,-61.15,140.75,2008-01-21T21:34:00Z,2008,Centric diatom,6666.7
2037,ANHO,-61.15,140.75,2008-01-21T21:34:00Z,2008,Centric diatom,3333.3
2038,ANHO,-61.15,140.75,2008-01-21T21:34:00Z,2008,Pennate diatom,20000.0
2039,ANHO,-61.15,140.75,2008-01-21T21:34:00Z,2008,Pennate diatom,20000.0
2040,ANHO,-61.06,140.79,2008-01-21T21:57:00Z,2008,Pennate diatom,6666.7
2041,ANHO,-61.06,140.79,2008-01-21T21:57:00Z,2008,Pennate diatom,20000.0
2042,ANHO,-61.06,140.79,2008-01-21T21:57:00Z,2008,Centric diatom,6666.7
2043,ANHO,-61.06,140.79,2008-01-21T21:57:00Z,2008,Centric diatom,3333.3
2044,ANHO,-61.06,140.79,2008-01-21T21:57:00Z,2008,Pennate diatom,10000.0
2045,ANHO,-60.98,140.83,2008-01-21T22:19:00Z,2008,Pennate diatom,3333.3
2046,ANHO,-60.98,140.83,2008-01-21T22:19:00Z,2008,Pennate diatom,10000.0
2047,ANHO,-60.9,140.86,2008-01-21T22:42:00Z,2008,Pennate diatom,3333.3
2048,ANHO,-60.9,140.86,2008-01-21T22:42:00Z,2008,Centric diatom,3333.3
2049,ANHO,-60.9,140.86,2008-01-21T22:42:00Z,2008,Pennate diatom,6666.7
2050,ANHO,-60.9,140.86,2008-01-21T22:42:00Z,2008,Centric diatom,3333.3
2051,ANHO,-60.9,140.86,2008-01-21T22:42:00Z,2008,Pennate diatom,3333.3
2052,ANHO,-60.82,140.9,2008-01-21T23:04:00Z,2008,Centric diatom,3333.3
2053,ANHO,-60.82,140.9,2008-01-21T23:04:00Z,2008,Pennate diatom,6666.7
2054,ANHO,-60.82,140.9,2008-01-21T23:04:00Z,2008,Centric diatom,3333.3
2055,ANHO,-60.82,140.9,2008-01-21T23:04:00Z,2008,Centric diatom,3333.3
2056,ANHO,-60.82,140.9,2008-01-21T23:04:00Z,2008,Pennate diatom,10000.0
2057,ANHO,-60.82,140.9,2008-01-21T23:04:00Z,2008,Pennate diatom,20000.0
2058,ANHO,-60.74,140.94,2008-01-21T23:26:00Z,2008,Centric diatom,10000.0
2059,ANHO,-60.74,140.94,2008-01-21T23:26:00Z,2008,Pennate diatom,33333.3
2060,ANHO,-60.74,140.94,2008-01-21T23:26:00Z,2008,Centric diatom,3333.3
2061,ANHO,-60.74,140.94,2008-01-21T23:26:00Z,2008,Pennate diatom,20000.0
2062,ANHO,-60.74,140.94,2008-01-21T23:26:00Z,2008,Pennate diatom,3333.3
2063,ANHO,-60.74,140.94,2008-01-21T23:26:00Z,2008,Pennate diatom,3333.3
2064,ANHO,-60.66,140.98,2008-01-21T23:48:00Z,2008,Pennate diatom,10000.0
2065,ANHO,-60.66,140.98,2008-01-21T23:48:00Z,2008,Pennate diatom,23333.3
2066,ANHO,-60.66,140.98,2008-01-21T23:48:00Z,2008,Pennate diatom,6666.7
2067,ANHO,-60.66,140.98,2008-01-21T23:48:00Z,2008,Pennate diatom,6666.7
2068,ANHO,-60.58,141.02,2008-01-22T00:10:00Z,2008,Dinoflagellate,3333.3
2069,ANHO,-60.58,141.02,2008-01-22T00:10:00Z,2008,Centric diatom,3333.3
2070,ANHO,-60.58,141.02,2008-01-22T00:10:00Z,2008,Centric diatom,3333.3
2071,ANHO,-60.58,141.02,2008-01-22T00:10:00Z,2008,Pennate diatom,23333.3
2072,ANHO,-60.58,141.02,2008-01-22T00:10:00Z,2008,Pennate diatom,20000.0
2073,ANHO,-60.58,141.02,2008-01-22T00:10:00Z,2008,Pennate diatom,6666.7
2074,ANHO,-60.5,141.05,2008-01-22T00:32:00Z,2008,Pennate diatom,23333.3
2075,ANHO,-60.5,141.05,2008-01-22T00:32:00Z,2008,Pennate diatom,6666.7
2076,ANHO,-60.5,141.05,2008-01-22T00:32:00Z,2008,Centric diatom,3333.3
2077,ANHO,-60.5,141.05,2008-01-22T00:32:00Z,2008,Pennate diatom,23333.3
2078,ANHO,-60.5,141.05,2008-01-22T00:32:00Z,2008,Centric diatom,10000.0
2079,ANHO,-60.5,141.05,2008-01-22T00:32:00Z,2008,Centric diatom,3333.3
2080,ANHO,-60.5,141.05,2008-01-22T00:32:00Z,2008,Centric diatom,3333.3
2081,ANHO,-60.5,141.05,2008-01-22T00:32:00Z,2008,Pennate diatom,3333.3
2082,ANHO,-60.41,141.09,2008-01-22T00:54:00Z,2008,Pennate diatom,20000.0
2083,ANHO,-60.41,141.09,2008-01-22T00:54:00Z,2008,Pennate diatom,40000.0
2084,ANHO,-60.41,141.09,2008-01-22T00:54:00Z,2008,Pennate diatom,10000.0
2085,ANHO,-60.41,141.09,2008-01-22T00:54:00Z,2008,Centric diatom,3333.3
2086,ANHO,-60.33,141.12,2008-01-22T01:16:00Z,2008,Pennate diatom,3333.3
2087,ANHO,-60.33,141.12,2008-01-22T01:16:00Z,2008,Pennate diatom,10000.0
2088,ANHO,-60.33,141.12,2008-01-22T01:16:00Z,2008,Pennate diatom,23333.3
2089,ANHO,-60.25,141.16,2008-01-22T01:39:00Z,2008,Pennate diatom,3333.3
2090,ANHO,-60.25,141.16,2008-01-22T01:39:00Z,2008,Centric diatom,3333.3
2091,ANHO,-60.25,141.16,2008-01-22T01:39:00Z,2008,Pennate diatom,6666.7
2092,ANHO,-60.25,141.16,2008-01-22T01:39:00Z,2008,Pennate diatom,3333.3
2093,ANHO,-60.25,141.16,2008-01-22T01:39:00Z,2008,Pennate diatom,20000.0
2094,ANHO,-60.17,141.19,2008-01-22T02:01:00Z,2008,Pennate diatom,13333.3
2095,ANHO,-60.17,141.19,2008-01-22T02:01:00Z,2008,Centric diatom,3333.3
2096,ANHO,-60.17,141.19,2008-01-22T02:01:00Z,2008,Pennate diatom,20000.0
2097,ANHO,-60.17,141.19,2008-01-22T02:01:00Z,2008,Pennate diatom,30000.0
2098,ANHO,-60.09,141.22,2008-01-22T02:24:00Z,2008,Pennate diatom,20000.0
2099,ANHO,-60.09,141.22,2008-01-22T02:24:00Z,2008,Pennate diatom,6666.7
2100,ANHO,-60.09,141.22,2008-01-22T02:24:00Z,2008,Pennate diatom,6666.7
2101,ANHO,-60.09,141.22,2008-01-22T02:24:00Z,2008,Centric diatom,3333.3
2102,ANHO,-60.09,141.22,2008-01-22T02:24:00Z,2008,Centric diatom,3333.3
2103,ANHO,-60.09,141.22,2008-01-22T02:24:00Z,2008,Pennate diatom,6666.7
2104,ANHO,-60.09,141.22,2008-01-22T02:24:00Z,2008,Centric diatom,13333.3
2105,ANHO,-60.01,141.26,2008-01-22T02:47:00Z,2008,Pennate diatom,13333.3
2106,ANHO,-60.01,141.26,2008-01-22T02:47:00Z,2008,Centric diatom,3333.3
2107,ANHO,-60.01,141.26,2008-01-22T02:47:00Z,2008,Pennate diatom,10000.0
2108,ANHO,-60.01,141.26,2008-01-22T02:47:00Z,2008,Pennate diatom,20000.0
2109,ANHO,-60.01,141.26,2008-01-22T02:47:00Z,2008,Pennate diatom,13333.3
2110,ANHO,-59.94,141.21,2008-01-22T03:27:00Z,2008,Pennate diatom,10000.0
2111,ANHO,-59.94,141.21,2008-01-22T03:27:00Z,2008,Pennate diatom,33333.3
2112,ANHO,-59.94,141.21,2008-01-22T03:27:00Z,2008,Centric diatom,3333.3
2113,ANHO,-59.94,141.21,2008-01-22T03:27:00Z,2008,Pennate diatom,20000.0
2114,ANHO,-59.94,141.21,2008-01-22T03:27:00Z,2008,Pennate diatom,6666.7
2115,ANHO,-59.94,141.21,2008-01-22T03:27:00Z,2008,Pennate diatom,3333.3
2116,ANHO,-59.86,141.25,2008-01-22T03:50:00Z,2008,Centric diatom,3333.3
2117,ANHO,-59.86,141.25,2008-01-22T03:50:00Z,2008,Pennate diatom,3333.3
2118,ANHO,-59.86,141.25,2008-01-22T03:50:00Z,2008,Pennate diatom,10000.0
2119,ANHO,-59.86,141.25,2008-01-22T03:50:00Z,2008,Centric diatom,6666.7
2120,ANHO,-59.86,141.25,2008-01-22T03:50:00Z,2008,Pennate diatom,23333.3
2121,ANHO,-59.86,141.25,2008-01-22T03:50:00Z,2008,Pennate diatom,20000.0
2122,ANHO,-59.78,141.28,2008-01-22T04:14:00Z,2008,Pennate diatom,20000.0
2123,ANHO,-59.78,141.28,2008-01-22T04:14:00Z,2008,Pennate diatom,6666.7
2124,ANHO,-59.78,141.28,2008-01-22T04:14:00Z,2008,Pennate diatom,10000.0
2125,ANHO,-59.78,141.28,2008-01-22T04:14:00Z,2008,Dinoflagellate,6666.7
2126,ANHO,-59.78,141.28,2008-01-22T04:14:00Z,2008,Pennate diatom,30000.0
2127,ANHO,-59.78,141.28,2008-01-22T04:14:00Z,2008,Centric diatom,3333.3
